sentence_id,word_id,content,FFD,GD,GPT,TRT,nFix,reading_order
188,188_4,of,68.0,68.0,68.0,68.0,1.0,4.0
188,188_5,the,96.29,96.29,117.0,108.0,1.14,5.0
188,188_6,prominent,112.88,155.59,168.82,177.94,1.71,6.0
188,188_7,Kennedy,106.17,110.83,150.56,123.83,1.17,7.0
188,188_8,political,126.38,126.38,131.77,126.38,1.0,8.0
188,188_9,family.,111.38,124.54,341.23,124.54,1.15,9.0
189,189_0,Considered,117.45,199.36,199.36,266.82,1.91,0.0
189,189_1,the,130.78,130.78,169.11,153.67,1.22,1.0
189,189_10,person,102.93,108.07,108.07,129.57,1.29,10.0
189,189_11,ever,117.18,117.18,117.18,131.91,1.18,11.0
189,189_12,to,99.33,99.33,99.33,99.33,1.0,12.0
189,189_13,be,85.14,85.14,93.86,85.14,1.0,13.0
189,189_14,elected,98.41,122.82,136.53,127.18,1.35,14.0
189,189_15,president,94.29,94.29,94.29,101.35,1.06,15.0
189,189_16,of,90.5,149.5,149.5,149.5,1.5,16.0
189,189_17,the,77.0,77.0,77.0,93.5,1.12,17.0
189,189_18,"country,",108.93,126.73,126.73,162.0,1.47,18.0
189,189_19,at,79.29,79.29,179.14,124.71,1.43,19.0
189,189_2,icon,111.57,111.57,118.86,111.57,1.0,2.0
189,189_20,the,97.56,97.56,153.22,127.33,1.22,20.0
189,189_21,age,87.1,92.9,109.3,133.8,1.4,21.0
189,189_22,of,89.82,95.64,405.55,105.09,1.18,22.0
189,189_23,43.,174.3,226.1,307.1,226.1,1.3,23.0
189,189_3,of,65.67,65.67,65.67,65.67,1.0,3.0
189,189_4,American,112.47,116.06,129.47,151.0,1.35,4.0
189,189_5,"liberalism,",139.76,142.71,165.18,165.12,1.24,5.0
189,189_6,Kennedy,94.76,105.41,105.41,111.29,1.18,6.0
189,189_7,is,79.83,79.83,79.83,79.83,1.0,7.0
189,189_8,the,87.75,87.75,87.75,87.75,1.0,8.0
189,189_9,youngest,98.35,120.24,133.82,135.53,1.41,9.0
190,190_0,During,129.25,142.75,142.75,170.5,1.31,0.0
190,190_1,this,87.45,93.82,126.91,130.73,1.55,1.0
190,190_10,instances,114.46,128.77,170.15,170.69,1.62,10.0
190,190_11,in,61.0,61.0,61.0,61.0,1.0,11.0
190,190_12,which,106.27,106.27,130.6,124.27,1.2,12.0
190,190_13,U.S.,104.71,104.71,104.71,104.71,1.0,13.0
190,190_14,Senators,109.11,122.28,122.28,129.44,1.22,14.0
190,190_15,risked,119.29,125.57,125.57,125.57,1.07,15.0
190,190_16,their,96.89,123.11,673.56,158.22,1.44,16.0
190,190_17,careers,101.13,115.2,137.87,122.13,1.2,17.0
190,190_18,by,137.75,137.75,137.75,137.75,1.0,18.0
190,190_19,standing,116.93,116.93,121.8,122.87,1.07,19.0
190,190_2,"period,",99.43,99.43,138.29,118.29,1.29,2.0
190,190_20,by,108.78,108.78,158.33,108.78,1.0,20.0
190,190_21,their,100.3,107.2,116.6,123.9,1.3,21.0
190,190_22,personal,113.12,145.59,308.88,162.0,1.41,22.0
190,190_23,beliefs.,145.09,145.09,274.36,145.09,1.0,23.0
190,190_3,he,126.29,126.29,147.43,159.0,1.29,3.0
190,190_4,published,112.83,170.78,210.61,268.5,2.28,4.0
190,190_5,Profiles,139.76,139.76,221.24,224.06,1.76,5.0
190,190_6,in,85.67,85.67,98.17,98.0,1.17,6.0
190,190_7,"Courage,",141.59,167.59,271.76,218.59,1.59,7.0
190,190_8,highlighting,123.65,183.76,183.76,211.59,1.59,8.0
190,190_9,eight,115.5,171.21,216.36,224.36,1.79,9.0
191,191_0,He,234.0,234.0,234.0,234.0,1.0,0.0
191,191_1,was,117.07,135.5,135.5,175.29,1.36,1.0
191,191_10,months,117.75,133.0,133.0,133.0,1.17,10.0
191,191_11,before,98.08,98.08,170.54,123.08,1.15,11.0
191,191_12,the,86.0,86.0,127.25,86.0,1.0,12.0
191,191_13,Japanese,93.81,106.31,138.88,111.25,1.19,13.0
191,191_14,surrendered.,157.0,166.0,303.0,166.0,1.12,14.0
191,191_2,honorably,93.43,115.57,153.43,144.79,1.64,2.0
191,191_3,discharged,109.33,129.33,129.33,148.67,1.44,3.0
191,191_4,in,101.33,101.33,101.33,101.33,1.0,4.0
191,191_5,early,121.53,121.53,121.53,153.53,1.33,5.0
191,191_6,"1945,",128.62,135.62,170.88,229.88,1.5,6.0
191,191_7,just,169.5,183.12,183.12,183.12,1.12,7.0
191,191_8,a,83.33,83.33,96.78,83.33,1.0,8.0
191,191_9,few,83.43,83.43,205.43,83.43,1.0,9.0
192,192_0,He,178.0,178.0,178.0,178.0,1.0,0.0
192,192_1,was,109.71,122.21,157.79,226.29,1.79,1.0
192,192_10,often,108.0,159.64,159.64,168.0,1.27,10.0
192,192_11,diverging,104.25,119.88,272.0,247.06,2.19,11.0
192,192_12,from,114.4,124.6,191.9,151.2,1.4,12.0
192,192_13,President,103.06,112.81,143.31,152.44,1.5,13.0
192,192_14,Harry,106.15,111.31,129.85,132.85,1.23,14.0
192,192_15,S.,131.0,131.0,131.0,131.0,1.0,15.0
192,192_16,Truman,88.92,104.0,204.83,123.0,1.33,16.0
192,192_17,and,122.22,122.22,122.22,122.22,1.0,17.0
192,192_18,the,79.8,79.8,79.8,79.8,1.0,18.0
192,192_19,rest,84.56,106.22,131.33,106.22,1.22,19.0
192,192_2,reelected,109.81,158.69,218.38,256.0,2.12,2.0
192,192_20,of,106.09,106.09,181.73,106.09,1.0,20.0
192,192_21,the,79.88,79.88,133.0,79.88,1.0,21.0
192,192_22,Democratic,98.6,108.73,244.93,114.0,1.2,22.0
192,192_23,Party.,137.29,148.14,358.57,159.86,1.29,23.0
192,192_3,"twice,",101.13,105.73,118.73,128.2,1.2,3.0
192,192_4,but,120.0,120.0,120.0,120.0,1.0,4.0
192,192_5,had,104.6,115.27,148.93,156.13,1.47,5.0
192,192_6,a,77.67,77.67,95.17,77.67,1.0,6.0
192,192_7,mixed,102.73,110.2,113.87,139.33,1.4,7.0
192,192_8,voting,121.56,132.56,175.81,173.94,1.56,8.0
192,192_9,"record,",102.31,102.31,223.5,123.56,1.25,9.0
193,193_0,"However,",110.87,141.6,141.6,265.27,2.0,0.0
193,193_1,the,121.2,121.2,121.2,121.2,1.0,1.0
193,193_10,year.,87.1,87.1,611.4,95.4,1.1,10.0
193,193_2,U.S.,108.64,113.86,120.0,138.71,1.29,2.0
193,193_3,Navy,119.54,126.54,135.46,194.69,1.54,3.0
193,193_4,accepted,118.0,157.5,165.83,198.89,1.67,4.0
193,193_5,him,99.89,117.33,117.33,128.67,1.33,5.0
193,193_6,in,109.44,109.44,109.44,109.44,1.0,6.0
193,193_7,September,100.06,150.44,215.56,185.78,1.89,7.0
193,193_8,of,90.14,90.14,141.29,90.14,1.0,8.0
193,193_9,that,178.0,184.25,416.58,184.25,1.08,9.0
194,194_0,By,153.5,153.5,153.5,153.5,1.0,0.0
194,194_1,the,89.9,89.9,105.7,167.4,1.4,1.0
194,194_10,conservative,160.85,210.46,365.77,287.77,2.15,10.0
194,194_11,Republican,127.57,160.93,183.5,212.29,1.64,11.0
194,194_12,Barry,109.93,109.93,172.93,157.43,1.43,12.0
194,194_13,Goldwater.,160.6,196.07,739.13,300.13,1.93,13.0
194,194_2,1964,125.13,162.87,166.87,338.93,2.4,2.0
194,194_3,"election,",132.5,143.12,151.56,207.19,1.62,3.0
194,194_4,Reagan,104.29,108.47,120.65,145.0,1.29,4.0
194,194_5,was,96.55,96.55,124.27,112.36,1.18,5.0
194,194_6,an,95.14,95.14,95.14,107.86,1.14,6.0
194,194_7,outspoken,106.5,162.81,198.81,229.81,1.81,7.0
194,194_8,supporter,121.8,142.67,261.47,162.67,1.33,8.0
194,194_9,of,,,,,,
195,195_0,Though,121.93,158.87,158.87,251.67,2.0,0.0
195,195_1,these,106.76,128.29,175.12,208.29,1.82,1.0
195,195_10,says,124.54,132.23,278.69,185.23,1.46,10.0
195,195_11,in,115.83,115.83,128.83,146.5,1.33,11.0
195,195_12,his,113.83,118.25,145.42,153.08,1.42,12.0
195,195_13,"autobiography,",93.31,109.31,228.75,149.69,1.56,13.0
195,195_14,he,78.2,78.2,78.2,78.2,1.0,14.0
195,195_15,eventually,102.29,118.71,122.5,131.21,1.36,15.0
195,195_16,gave,97.3,97.3,111.4,110.3,1.2,16.0
195,195_17,"in,",127.86,127.86,127.86,127.86,1.0,17.0
195,195_18,after,115.5,125.81,197.81,173.25,1.62,18.0
195,195_19,countless,86.75,103.81,181.25,130.75,1.56,19.0
195,195_2,requests,122.47,122.47,165.47,216.88,1.82,2.0
195,195_20,sleepless,127.88,131.71,194.47,140.41,1.12,20.0
195,195_21,"nights.""""",119.0,196.08,467.83,211.83,1.58,21.0
195,195_3,were,118.45,118.45,160.18,161.36,1.45,3.0
195,195_4,initially,127.0,132.0,254.27,163.27,1.33,4.0
195,195_5,laughed,92.94,122.61,132.0,155.33,1.56,5.0
195,195_6,off,79.36,79.36,95.0,101.29,1.21,6.0
195,195_7,by,91.86,91.86,279.71,101.57,1.14,7.0
195,195_8,"Reagan,",130.62,154.54,154.54,173.15,1.31,8.0
195,195_9,he,112.0,112.0,112.0,151.0,1.25,9.0
196,196_0,His,92.0,92.0,92.0,92.0,1.0,0.0
196,196_1,paternal,108.25,189.31,199.75,292.0,2.38,1.0
196,196_10,from,89.75,89.75,89.75,98.88,1.12,10.0
196,196_11,"Ballyporeen,",116.35,242.06,250.29,387.35,2.88,11.0
196,196_12,County,125.86,130.0,206.57,177.5,1.36,12.0
196,196_13,"Tipperary,",124.81,183.81,232.19,197.5,1.69,13.0
196,196_14,Ireland,128.42,145.08,289.58,174.67,1.33,14.0
196,196_15,in,107.69,107.69,153.08,113.62,1.08,15.0
196,196_16,the,107.12,107.12,470.88,107.12,1.0,16.0
196,196_17,1860s.,138.06,212.44,609.94,226.81,1.56,17.0
196,196_2,"great-grandfather,",128.69,234.31,283.88,357.81,2.69,2.0
196,196_3,Michael,132.0,149.59,149.59,260.71,1.88,3.0
196,196_4,"Reagan,",117.65,134.65,278.12,196.53,1.76,4.0
196,196_5,immigrated,133.71,149.65,208.29,172.18,1.47,5.0
196,196_6,to,68.33,68.33,68.33,68.33,1.0,6.0
196,196_7,the,98.47,98.47,129.2,127.87,1.2,7.0
196,196_8,United,77.07,77.07,167.0,175.2,1.8,8.0
196,196_9,States,90.67,90.67,197.44,154.67,1.56,9.0
197,197_0,Prior,117.64,117.64,117.64,316.93,1.79,0.0
197,197_1,to,91.62,91.62,126.38,113.12,1.12,1.0
197,197_2,his,89.25,89.25,266.25,114.5,1.25,2.0
197,197_3,"immigration,",106.15,126.69,283.23,156.54,1.54,3.0
197,197_4,the,116.43,116.43,116.43,116.43,1.0,4.0
197,197_5,family,112.62,112.62,112.62,149.15,1.23,5.0
197,197_6,name,94.92,94.92,115.25,136.5,1.42,6.0
197,197_7,was,101.9,101.9,141.8,110.5,1.1,7.0
197,197_8,spelled,97.77,110.85,188.38,119.85,1.23,8.0
197,197_9,Regan.,201.8,308.47,620.13,368.33,1.73,9.0
198,198_0,His,154.0,154.0,154.0,154.0,1.0,0.0
198,198_1,maternal,119.17,178.83,211.72,396.61,2.83,1.0
198,198_10,from,104.6,104.6,104.6,113.6,1.1,10.0
198,198_11,"Paisley,",149.73,173.6,173.6,186.67,1.27,11.0
198,198_12,Scotland,114.12,114.12,171.94,122.12,1.06,12.0
198,198_13,in,77.33,77.33,106.33,77.33,1.0,13.0
198,198_14,the,117.44,125.44,125.44,146.11,1.22,14.0
198,198_15,early,120.27,127.64,127.64,127.64,1.09,15.0
198,198_16,1800s.,163.0,192.0,655.44,228.88,1.38,16.0
198,198_2,"great-grandfather,",110.5,233.67,421.89,483.89,3.78,2.0
198,198_3,John,127.53,127.53,223.6,145.6,1.13,3.0
198,198_4,"Wilson,",109.27,113.73,175.6,160.93,1.47,4.0
198,198_5,immigrated,102.76,146.82,210.29,184.29,1.88,5.0
198,198_6,to,98.25,98.25,98.25,98.25,1.0,6.0
198,198_7,the,113.0,113.0,113.0,113.0,1.0,7.0
198,198_8,United,114.33,131.47,408.33,172.53,1.6,8.0
198,198_9,States,110.62,110.62,162.5,125.25,1.12,9.0
199,199_0,His,144.6,144.6,144.6,208.6,1.4,0.0
199,199_1,presidency,129.13,157.0,193.8,289.2,2.33,1.0
199,199_10,and,110.25,110.25,110.25,143.5,1.25,10.0
199,199_11,a,119.0,119.0,357.25,201.25,1.5,11.0
199,199_12,confrontational,125.18,290.76,343.76,414.53,3.12,12.0
199,199_13,foreign,138.94,151.06,213.65,249.12,1.76,13.0
199,199_14,policy,82.3,89.3,192.1,127.5,1.6,14.0
199,199_15,towards,125.0,154.43,154.43,190.93,1.71,15.0
199,199_16,the,133.0,133.0,144.86,133.0,1.0,16.0
199,199_17,Soviet,113.9,113.9,113.9,135.1,1.2,17.0
199,199_18,Union,104.83,104.83,104.83,111.58,1.08,18.0
199,199_19,and,89.6,89.6,89.6,89.6,1.0,19.0
199,199_2,was,104.7,110.5,136.2,168.1,1.7,2.0
199,199_20,Socialist,104.73,130.8,130.8,179.0,1.73,20.0
199,199_21,movements,112.53,126.8,190.67,160.47,1.47,21.0
199,199_22,around,104.86,104.86,138.43,112.29,1.07,22.0
199,199_23,the,82.67,82.67,82.67,82.67,1.0,23.0
199,199_24,world.,112.73,112.73,698.47,124.4,1.13,24.0
199,199_3,marked,127.38,132.0,146.12,168.06,1.38,3.0
199,199_4,by,101.45,101.45,110.18,132.64,1.36,4.0
199,199_5,new,108.75,123.0,123.0,182.0,1.67,5.0
199,199_6,economic,105.5,135.31,245.88,225.0,2.06,6.0
199,199_7,"policies,",125.06,140.75,231.56,190.5,1.69,7.0
199,199_8,dubbed,120.12,182.06,269.19,254.81,2.12,8.0
199,199_9,Reaganomics,176.38,281.94,529.12,423.62,2.88,9.0
200,200_0,Reagan,87.64,93.91,93.91,153.91,1.73,0.0
200,200_1,tried,113.07,113.07,113.07,134.71,1.21,1.0
200,200_10,was,101.85,107.77,226.0,129.31,1.31,10.0
200,200_11,turned,104.33,104.33,234.42,117.25,1.17,11.0
200,200_12,down,88.77,88.77,88.77,88.77,1.0,12.0
200,200_13,because,87.85,87.85,87.85,87.85,1.0,13.0
200,200_14,of,85.33,85.33,117.83,85.33,1.0,14.0
200,200_15,his,106.71,106.71,106.71,106.71,1.0,15.0
200,200_16,astigmatism.,141.33,499.53,611.0,529.13,3.33,16.0
200,200_2,repeatedly,121.25,163.0,189.5,210.75,1.81,2.0
200,200_3,to,83.25,83.25,83.25,98.0,1.25,3.0
200,200_4,go,132.58,132.58,161.33,146.58,1.17,4.0
200,200_5,overseas,106.27,127.93,159.2,178.07,1.73,5.0
200,200_6,for,104.71,141.14,141.14,141.14,1.29,6.0
200,200_7,combat,117.35,165.06,197.88,172.71,1.53,7.0
200,200_8,"duty,",104.54,110.69,154.08,125.46,1.23,8.0
200,200_9,but,144.67,144.67,144.67,144.67,1.0,9.0
201,201_0,Reagan,110.94,125.44,125.44,212.31,1.62,0.0
201,201_1,was,102.0,102.0,162.18,152.45,1.45,1.0
201,201_10,"election,",103.87,103.87,118.6,128.07,1.2,10.0
201,201_11,defeating,125.59,125.59,125.59,185.47,1.35,11.0
201,201_12,Carter's,124.75,145.12,145.12,208.69,1.69,12.0
201,201_13,Vice,118.46,118.46,204.08,181.15,1.62,13.0
201,201_14,President,101.53,119.6,200.27,180.67,1.93,14.0
201,201_15,Walter,100.79,104.5,151.29,128.79,1.29,15.0
201,201_16,Mondale,114.0,153.75,153.75,188.75,1.69,16.0
201,201_17,by,89.22,102.0,140.67,128.22,1.33,17.0
201,201_18,winning,108.5,122.64,126.29,179.64,1.64,18.0
201,201_19,49,163.2,163.2,169.5,169.3,1.1,19.0
201,201_2,reelected,84.18,108.12,144.65,148.71,1.71,2.0
201,201_20,of,125.73,149.0,262.73,185.0,1.73,20.0
201,201_21,50,112.5,112.5,192.67,148.83,1.33,21.0
201,201_22,states,95.12,102.31,139.56,128.56,1.38,22.0
201,201_23,and,105.62,105.62,399.38,120.25,1.12,23.0
201,201_24,receiving,106.25,129.81,294.38,181.0,1.62,24.0
201,201_25,nearly,90.0,97.82,97.82,97.82,1.09,25.0
201,201_26,60,97.33,97.33,97.33,97.33,1.0,26.0
201,201_27,percent,102.24,125.76,241.06,165.41,1.65,27.0
201,201_28,of,85.25,85.25,121.5,85.25,1.0,28.0
201,201_29,the,96.88,107.25,441.62,107.25,1.12,29.0
201,201_3,in,120.8,120.8,120.8,120.8,1.0,3.0
201,201_30,popular,129.5,168.19,499.94,235.19,1.62,30.0
201,201_31,vote.,120.2,213.6,418.0,213.6,1.4,31.0
201,201_4,a,109.14,109.14,143.14,109.14,1.0,4.0
201,201_5,landslide,124.38,161.88,199.5,165.31,1.5,5.0
201,201_6,in,68.6,68.6,68.6,68.6,1.0,6.0
201,201_7,the,96.91,104.36,130.27,104.36,1.09,7.0
201,201_8,1984,126.81,180.88,199.0,203.81,1.62,8.0
201,201_9,presidential,113.75,173.69,173.69,180.75,1.56,9.0
202,202_0,Reagan,110.5,117.71,117.71,217.57,1.57,0.0
202,202_1,developed,108.2,108.2,152.27,176.4,1.8,1.0
202,202_2,an,94.29,94.29,145.0,113.57,1.14,2.0
202,202_3,early,107.71,123.41,183.12,171.65,1.59,3.0
202,202_4,gift,100.43,107.86,149.0,120.0,1.29,4.0
202,202_5,for,99.1,99.1,146.3,99.1,1.0,5.0
202,202_6,storytelling,116.29,148.18,163.35,151.41,1.47,6.0
202,202_7,and,69.83,69.83,69.83,69.83,1.0,7.0
202,202_8,acting.,153.07,176.0,417.33,198.53,1.4,8.0
203,203_0,He,90.0,90.0,90.0,90.0,1.0,0.0
203,203_1,was,139.57,139.57,139.57,152.14,1.14,1.0
203,203_10,Chicago,130.71,167.82,167.82,202.65,1.41,10.0
203,203_11,Cubs,119.23,126.54,132.92,168.85,1.46,11.0
203,203_12,baseball,108.31,108.31,143.31,158.0,1.38,12.0
203,203_13,"games,",108.73,116.64,116.64,116.64,1.09,13.0
203,203_14,getting,110.06,115.25,127.0,128.25,1.19,14.0
203,203_15,only,97.55,97.55,126.82,104.64,1.09,15.0
203,203_16,the,96.44,96.44,122.33,120.44,1.22,16.0
203,203_17,bare,95.2,112.73,127.13,137.6,1.4,17.0
203,203_18,outlines,110.57,130.86,168.64,148.93,1.5,18.0
203,203_19,of,148.33,148.33,148.33,148.33,1.0,19.0
203,203_2,a,76.25,76.25,86.38,98.38,1.12,2.0
203,203_20,the,120.9,139.0,139.0,147.8,1.3,20.0
203,203_21,game,91.75,97.58,196.33,125.33,1.33,21.0
203,203_22,from,104.86,126.71,126.71,135.29,1.43,22.0
203,203_23,a,72.29,89.29,89.29,89.29,1.14,23.0
203,203_24,ticker,112.47,126.93,160.67,167.0,1.4,24.0
203,203_25,and,106.5,106.5,130.33,128.0,1.17,25.0
203,203_26,relying,113.0,155.73,163.93,155.73,1.33,26.0
203,203_27,on,89.33,89.33,89.33,89.33,1.0,27.0
203,203_28,his,82.29,82.29,82.29,82.29,1.0,28.0
203,203_29,imagination,124.76,137.65,137.65,137.65,1.18,29.0
203,203_3,radio,88.09,93.73,93.73,118.09,1.36,3.0
203,203_30,and,85.0,85.0,85.0,85.0,1.0,30.0
203,203_31,storytelling,106.2,122.6,122.6,130.67,1.33,31.0
203,203_32,gifts,112.82,119.64,125.0,140.27,1.18,32.0
203,203_33,to,97.0,108.8,293.8,122.8,1.4,33.0
203,203_34,flesh,111.08,111.08,141.5,111.08,1.0,34.0
203,203_35,out,117.62,146.25,346.38,146.25,1.12,35.0
203,203_36,the,103.25,103.25,227.38,114.38,1.12,36.0
203,203_37,game.,129.83,129.83,331.5,145.33,1.17,37.0
203,203_4,announcer,92.59,110.88,122.29,143.35,1.53,4.0
203,203_5,as,77.67,103.0,103.0,255.33,2.33,5.0
203,203_6,an,113.17,113.17,136.17,129.17,1.17,6.0
203,203_7,affiliate,108.0,119.0,162.93,134.33,1.33,7.0
203,203_8,of,106.67,106.67,149.0,106.67,1.0,8.0
203,203_9,the,111.0,111.0,111.0,111.0,1.0,9.0
204,204_0,Once,129.38,159.69,159.69,213.69,1.54,0.0
204,204_1,in,129.25,129.25,192.5,160.38,1.38,1.0
204,204_10,Louis,110.0,117.5,301.0,150.17,1.33,10.0
204,204_11,Cardinals,84.53,93.06,214.24,136.12,1.59,11.0
204,204_12,"game,",102.42,107.92,107.92,107.92,1.08,12.0
204,204_13,the,135.33,135.33,135.33,135.33,1.0,13.0
204,204_14,wire,130.71,147.36,163.21,198.93,1.71,14.0
204,204_15,went,160.62,160.62,361.94,247.12,1.56,15.0
204,204_16,dead.,97.0,105.56,410.67,105.56,1.11,16.0
204,204_2,"1934,",225.44,258.25,396.19,388.38,2.19,2.0
204,204_3,during,109.0,155.25,170.69,205.81,1.62,3.0
204,204_4,the,79.88,93.25,93.25,137.75,1.38,4.0
204,204_5,ninth,118.44,123.38,143.31,174.69,1.44,5.0
204,204_6,inning,118.0,130.92,292.42,176.92,1.58,6.0
204,204_7,of,91.5,91.5,91.5,91.5,1.0,7.0
204,204_8,a,91.2,91.2,119.9,91.2,1.0,8.0
204,204_9,Cubs-St.,127.75,195.75,235.81,218.5,1.81,9.0
205,205_0,Reagan,134.56,141.94,141.94,222.75,1.5,0.0
205,205_1,smoothly,96.06,99.81,158.12,198.38,1.75,1.0
205,205_10,both,111.82,111.82,156.36,120.45,1.09,10.0
205,205_11,teams,103.58,103.58,103.58,103.58,1.0,11.0
205,205_12,fouled,135.88,151.75,151.75,206.69,1.62,12.0
205,205_13,off,122.5,122.5,217.67,161.67,1.33,13.0
205,205_14,pitches),104.79,165.79,210.14,182.43,1.86,14.0
205,205_15,until,114.93,114.93,114.93,114.93,1.0,15.0
205,205_16,the,103.0,103.0,103.0,141.0,1.33,16.0
205,205_17,wire,92.31,111.75,191.56,124.12,1.38,17.0
205,205_18,was,101.3,101.3,303.3,158.9,1.5,18.0
205,205_19,restored.,176.31,193.69,529.62,205.75,1.31,19.0
205,205_2,improvised,140.71,156.94,156.94,186.65,1.47,2.0
205,205_3,a,89.71,89.71,110.0,89.71,1.0,3.0
205,205_4,fictional,121.88,145.19,177.06,227.81,1.94,4.0
205,205_5,play-by-play,115.71,261.65,321.29,294.0,2.76,5.0
205,205_6,(in,80.67,80.67,80.67,80.67,1.0,6.0
205,205_7,which,121.4,126.47,126.47,136.07,1.2,7.0
205,205_8,hitters,114.53,114.53,175.13,156.53,1.33,8.0
205,205_9,on,131.5,131.5,215.33,131.5,1.0,9.0
206,206_0,When,128.82,160.73,160.73,177.91,1.36,0.0
206,206_1,left-wing,125.75,213.88,327.94,315.0,2.5,1.0
206,206_10,gave,104.69,126.25,126.25,160.88,1.56,10.0
206,206_11,a,104.75,104.75,104.75,231.25,2.0,11.0
206,206_12,list,126.42,126.42,156.08,153.83,1.33,12.0
206,206_13,of,100.67,100.67,132.0,100.67,1.0,13.0
206,206_14,demands,122.47,127.24,130.24,135.59,1.18,14.0
206,206_15,that,105.0,105.0,105.0,120.78,1.11,15.0
206,206_16,included,115.12,128.88,193.0,152.31,1.44,16.0
206,206_17,free,82.5,82.5,82.5,82.5,1.0,17.0
206,206_18,distribution,142.88,189.29,189.29,210.71,1.59,18.0
206,206_19,of,78.8,78.8,89.6,78.8,1.0,19.0
206,206_2,SLA,126.33,126.33,151.92,202.25,1.42,2.0
206,206_20,food,119.14,119.14,151.71,146.93,1.29,20.0
206,206_21,to,96.17,96.17,121.5,96.17,1.0,21.0
206,206_22,the,118.42,125.08,143.25,139.92,1.17,22.0
206,206_23,"poor,",110.36,110.36,240.91,140.73,1.27,23.0
206,206_24,Reagan,99.53,103.0,126.87,139.0,1.53,24.0
206,206_25,suggested,118.25,160.44,202.38,197.44,1.81,25.0
206,206_26,that,84.0,84.0,84.0,84.0,1.0,26.0
206,206_27,it,105.0,105.0,105.0,105.0,1.0,27.0
206,206_28,would,117.19,125.56,132.12,125.56,1.12,28.0
206,206_29,be,89.86,89.86,99.14,89.86,1.0,29.0
206,206_3,terrorists,131.73,158.67,191.67,234.07,1.93,3.0
206,206_30,a,120.83,120.83,142.0,120.83,1.0,30.0
206,206_31,good,106.27,112.91,112.91,129.36,1.27,31.0
206,206_32,time,88.73,94.36,94.36,117.64,1.27,32.0
206,206_33,for,98.11,98.11,111.44,98.11,1.0,33.0
206,206_34,an,110.18,110.18,115.91,138.09,1.18,34.0
206,206_35,outbreak,105.75,142.25,150.88,195.94,1.94,35.0
206,206_36,of,102.33,102.33,944.33,143.67,1.33,36.0
206,206_37,botulism.,147.24,331.0,1100.12,511.94,2.88,37.0
206,206_4,kidnapped,132.53,132.53,167.29,169.76,1.35,4.0
206,206_5,Patty,130.94,130.94,143.06,151.19,1.19,5.0
206,206_6,Hearst,108.12,136.41,149.65,164.0,1.53,6.0
206,206_7,in,89.4,89.4,187.2,137.6,1.2,7.0
206,206_8,Berkeley,118.29,187.29,187.29,240.47,2.0,8.0
206,206_9,and,88.67,88.67,109.17,105.33,1.17,9.0
207,207_0,Hodgkin,141.75,187.38,187.38,220.0,1.62,0.0
207,207_1,and,83.55,83.55,191.55,122.82,1.27,1.0
207,207_10,Carew,146.13,162.47,232.67,178.07,1.27,10.0
207,207_11,"Eccles,",108.2,118.6,214.0,145.67,1.33,11.0
207,207_12,who,98.4,98.4,112.2,98.4,1.0,12.0
207,207_13,was,107.64,132.71,147.86,139.64,1.14,13.0
207,207_14,cited,104.69,109.92,119.15,120.77,1.15,14.0
207,207_15,for,89.38,89.38,100.12,89.38,1.0,15.0
207,207_16,research,105.0,176.47,233.2,201.27,1.8,16.0
207,207_17,on,107.0,107.0,136.2,107.0,1.0,17.0
207,207_18,synapses.,134.93,289.67,468.27,329.07,2.2,18.0
207,207_2,Huxley,108.0,120.82,203.59,202.94,1.82,2.0
207,207_3,shared,154.8,154.8,205.47,224.2,1.47,3.0
207,207_4,the,92.86,109.0,153.71,123.57,1.29,4.0
207,207_5,prize,106.0,110.27,147.33,118.73,1.13,5.0
207,207_6,that,136.18,136.18,173.55,203.82,1.64,6.0
207,207_7,year,104.42,119.58,241.0,119.58,1.17,7.0
207,207_8,with,95.92,95.92,121.85,100.62,1.08,8.0
207,207_9,John,83.5,88.75,88.75,95.58,1.17,9.0
208,208_0,Hodgkin,120.33,158.47,158.47,208.73,1.6,0.0
208,208_1,and,72.44,72.44,177.56,82.67,1.11,1.0
208,208_10,"channels,",115.62,163.75,363.88,280.44,2.19,10.0
208,208_11,which,120.09,120.09,129.27,120.09,1.0,11.0
208,208_12,were,116.56,116.56,342.89,161.11,1.33,12.0
208,208_13,confirmed,120.88,159.06,170.75,181.12,1.5,13.0
208,208_14,only,102.08,102.08,263.62,108.08,1.08,14.0
208,208_15,decades,130.4,170.4,296.67,209.2,1.73,15.0
208,208_16,later.,97.1,104.3,572.0,104.3,1.1,16.0
208,208_2,Huxley's,114.8,128.33,165.73,171.27,1.47,2.0
208,208_3,findings,123.47,127.4,144.8,219.53,1.8,3.0
208,208_4,led,147.7,157.2,184.2,183.4,1.3,4.0
208,208_5,the,112.09,112.09,141.36,132.0,1.18,5.0
208,208_6,pair,115.07,120.2,125.73,134.87,1.2,6.0
208,208_7,to,65.83,65.83,98.0,75.17,1.17,7.0
208,208_8,hypothesize,144.75,243.94,308.12,334.88,2.19,8.0
208,208_9,ion,111.2,119.5,140.0,197.7,1.8,9.0
209,209_0,He,95.67,95.67,95.67,221.67,1.33,0.0
209,209_1,was,89.79,105.79,118.5,152.14,1.43,1.0
209,209_10,and,99.2,99.2,99.2,99.2,1.0,10.0
209,209_11,senior,121.13,147.33,349.73,214.07,1.8,11.0
