sentence_id,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
173,r,instance,reputation-01,0,reputation-01,0,4,1,3
173,p2,instance,person,0,person,0,3,2,1
173,n2,instance,name,0,Charles,0,2,1,1
173,w,instance,womanize-01,0,womanize-01,0,3,1,2
173,c2,instance,concede-01,0,concede-01,0,3,0,3
173,p3,instance,pregnant-01,0,pregnant-01,0,5,1,4
173,s,instance,several,0,several,0,1,1,0
173,p4,instance,pregnant-01,0,pregnant-01,0,5,1,4
173,l2,instance,last,0,last,0,1,1,0
173,d,instance,date-entity,0,1669,0,2,1,1
174,c,instance,contrast-01,0,contrast-01,0,3,0,3
174,d,instance,difficult-01,0,difficult-01,1,4,2,2
174,p,instance,position-01,0,position-01,2,3,1,2
174,p1,instance,person,0,person,3,3,3,0
174,c2,instance,cause-01,0,cause-01,0,3,0,3
174,c3,instance,continue-01,0,continue-01,0,4,1,3
174,p2,instance,person,0,person,3,7,6,1
174,n,instance,name,0,Charles,4,2,1,1
174,h,instance,have-03,0,have-03,0,5,1,4
174,c4,instance,child,0,child,0,1,1,0
174,m,instance,mistress,0,mistress,0,2,1,1
174,a,instance,and,0,and,1,3,1,2
174,i,instance,insist-01,0,insist-01,2,4,1,3
174,t,instance,treat-01,0,treat-01,3,4,1,3
174,r,instance,respect-01,0,respect-01,4,2,1,1
174,r2,instance,refuse-01,0,refuse-01,2,4,1,3
174,d2,instance,divorce-01,0,divorce-01,3,4,1,3
175,a,instance,and,0,and,0,2,0,2
175,s,instance,stay-01,0,stay-01,1,6,1,5
175,p,instance,person,0,person,2,3,2,1
175,n,instance,name,0,Catherine,3,2,1,1
175,n2,instance,name,0,England,3,2,1,1
175,a2,instance,after,0,after,2,2,1,1
175,d,instance,die-01,0,die-01,3,3,1,2
175,p2,instance,person,0,person,4,1,1,0
175,t,instance,through,0,through,2,2,1,1
175,r,instance,reign-01,0,reign-01,3,3,1,2
175,p3,instance,person,0,person,4,3,1,2
175,n3,instance,name,0,James,5,3,1,2
175,r2,instance,return-01,0,return-01,1,5,1,4
175,c2,instance,country,0,country,2,2,1,1
175,n4,instance,name,0,Portugal,3,2,1,1
175,d2,instance,during,0,during,2,2,1,1
175,r3,instance,reign-01,0,reign-01,3,4,1,3
175,a3,instance,and,0,and,4,3,1,2
175,p4,instance,person,0,person,5,2,1,1
175,n5,instance,name,0,William,6,3,1,2
175,p5,instance,person,0,person,5,2,1,1
175,n6,instance,name,0,Mary,6,3,1,2
175,j,instance,joint,0,joint,4,1,1,0
175,n3,instance,name,1,II,5,3,1,2
175,n5,instance,name,1,III,6,3,1,2
175,n6,instance,name,1,II,6,3,1,2
176,d,instance,die-01,0,die-01,0,4,0,4
176,s,instance,she,0,she,1,1,1,0
176,c,instance,city,0,city,1,2,1,1
176,n,instance,name,0,Lisbon,2,2,1,1
176,d2,instance,date-entity,0,1705,1,2,1,1
177,m,instance,marry-01,0,marry-01,0,4,0,4
177,p,instance,person,0,person,1,2,1,1
177,n,instance,name,0,Laurance,2,2,1,1
177,p2,instance,person,0,person,1,2,1,1
177,n2,instance,name,0,Mary,2,3,1,2
177,d,instance,date-entity,0,1934,1,2,1,1
177,n2,instance,name,1,French,2,3,1,2
178,p,instance,person,0,person,0,5,4,1
178,n,instance,name,0,Erasmus,1,3,1,2
178,b,instance,bear-02,0,bear-02,0,3,0,3
178,d,instance,date-entity,0,1731,0,4,1,3
178,d2,instance,die-01,0,die-01,0,3,0,3
178,d3,instance,date-entity,0,1802,0,4,1,3
178,t,instance,train-01,0,train-01,0,3,0,3
178,p2,instance,physician,0,physician,0,1,1,0
178,w,instance,write-01,0,write-01,0,4,0,4
178,e,instance,extensive-01,0,extensive-01,0,2,1,1
178,a,instance,and,0,and,0,4,1,3
178,m,instance,medicine,0,medicine,0,1,1,0
178,b2,instance,botany,0,botany,0,1,1,0
178,p3,instance,poetry,0,poetry,0,1,1,0
178,n,instance,name,1,Darwin,1,3,1,2
179,a,instance,and,0,and,0,2,0,2
179,i,instance,introduce-01,0,introduce-01,1,4,1,3
179,p,instance,person,0,person,2,3,2,1
179,n,instance,name,0,Catherine,3,2,1,1
179,c,instance,custom-01,0,custom-01,2,4,2,2
179,d,instance,drink-01,0,drink-01,3,4,1,3
179,t,instance,tea,0,tea,4,1,1,0
179,c2,instance,country,0,country,4,2,1,1
179,n2,instance,name,0,England,5,2,1,1
179,m,instance,make-02,0,make-02,1,4,1,3
179,f,instance,fashionable-01,0,fashionable-01,2,3,1,2
180,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
180,a,instance,and,0,and,1,4,1,3
180,p,instance,popular-02,0,popular-02,2,4,1,3
180,s,instance,she,0,she,3,3,3,0
180,v,instance,very,0,very,3,1,1,0
180,l,instance,love-01,0,love-01,2,4,1,3
180,p2,instance,person,0,person,3,2,1,1
180,a2,instance,all,0,all,4,1,1,0
180,n,instance,name-01,0,name-01,2,4,1,3
180,b,instance,borough,0,borough,3,3,2,1
180,n2,instance,name,0,Queens,4,2,1,1
180,c,instance,city,0,city,0,2,0,2
180,n3,instance,name,0,New,0,3,1,2
180,n3,instance,name,1,York,0,3,1,2
181,h,instance,have-03,0,have-03,0,3,0,3
181,t,instance,they,0,they,1,1,1,0
181,c,instance,child,0,child,1,3,1,2
181,a,instance,and,0,and,2,5,1,4
181,p1,instance,person,0,person,3,2,1,1
181,n1,instance,name,0,Frederick,4,4,1,3
181,p2,instance,person,0,person,3,2,1,1
181,n2,instance,name,0,Ulysses,4,6,1,5
181,p3,instance,person,0,person,3,2,1,1
181,n3,instance,name,0,Ellen,4,4,1,3
181,p4,instance,person,0,person,3,2,1,1
181,n4,instance,name,0,Jesse,4,4,1,3
181,n1,instance,name,1,Dent,4,4,1,3
181,n2,instance,name,1,S.,4,6,1,5
181,n3,instance,name,1,Nellie,4,4,1,3
181,n4,instance,name,1,Root,4,4,1,3
181,n1,instance,name,2,Grant,4,4,1,3
181,n2,instance,name,2,Buck,4,6,1,5
181,n3,instance,name,2,Grant,4,4,1,3
181,n4,instance,name,2,Grant,4,4,1,3
181,n2,instance,name,3,Grant,4,6,1,5
181,n2,instance,name,4,Jr.,4,6,1,5
182,a,instance,and,0,and,0,2,0,2
182,n,instance,nominate-01,0,nominate-01,1,5,1,4
182,p,instance,person,0,person,2,2,1,1
182,n2,instance,name,0,Hamer,3,2,1,1
182,p2,instance,person,0,person,2,4,3,1
182,n3,instance,name,0,Ulysses,3,4,1,3
182,e,instance,erroneous-01,0,erroneous-01,2,2,1,1
182,c,instance,concede-01,0,concede-01,1,4,1,3
182,d,instance,difficult-01,0,difficult-01,2,3,1,2
182,r,instance,resist-01,0,resist-01,3,4,1,3
182,b,instance,bureaucracy,0,bureaucracy,4,1,1,0
182,p3,instance,protest-01,0,protest-01,2,4,1,3
182,c2,instance,change-01,0,change-01,3,2,1,1
182,n3,instance,name,1,Simpson,3,4,1,3
182,n3,instance,name,2,Grant,3,4,1,3
183,a,instance,adopt-01,0,adopt-01,0,5,1,4
183,p,instance,person,0,person,1,4,3,1
183,n,instance,name,0,Grant,2,2,1,1
183,f,instance,form,0,form,1,2,1,1
183,n3,instance,new,0,new,3,1,1,0
183,i,instance,initial,0,initial,3,2,1,1
183,m,instance,middle,0,middle,4,1,1,0
183,g,instance,graduate-01,0,graduate-01,1,3,1,2
183,a2,instance,acknowledge-01,0,acknowledge-01,0,6,0,6
183,n4,instance,never,0,never,0,1,1,0
183,s,instance,stand-01,0,stand-01,0,4,1,3
183,s2,instance,string,0,string,0,2,1,1
183,p2,instance,person,0,person,0,2,1,1
183,n5,instance,name,0,Simpson,0,2,1,1
184,g,instance,graduate-01,0,graduate-01,0,5,0,5
184,h,instance,he,0,he,1,2,2,0
184,o,instance,organization,0,organization,1,2,1,1
184,n,instance,name,0,West,2,3,1,2
184,d,instance,date-entity,0,1843,1,2,1,1
184,r,instance,rank-01,0,rank-01,1,5,1,4
184,o2,instance,ordinal-entity,0,ordinal-entity,2,2,1,1
184,c,instance,class,0,class,2,2,1,1
184,n,instance,name,1,Point,2,3,1,2
185,e,instance,establish-01,0,establish-01,0,4,0,4
185,p,instance,person,0,person,1,2,2,0
185,r,instance,repute-01,0,repute-01,1,4,1,3
185,p2,instance,person,0,person,2,5,4,1
185,r2,instance,ride-01,0,ride-01,0,3,0,3
185,h,instance,horse,0,horse,0,1,1,0
185,a,instance,and,0,and,3,3,1,2
185,f,instance,fear-01,0,fear-01,4,4,1,3
185,e2,instance,expert-01,0,expert-01,4,3,1,2
185,a2,instance,academy,0,academy,1,1,1,0
186,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
186,a,instance,and,0,and,1,3,1,2
186,d,instance,drink-01,0,drink-01,2,4,1,3
186,p,instance,person,0,person,3,5,4,1
186,n,instance,name,0,Grant,4,2,1,1
186,l,instance,liquor,0,liquor,3,2,2,0
186,d2,instance,distill-01,0,distill-01,0,2,0,2
186,b,instance,begin-01,0,begin-01,2,6,2,4
186,s,instance,smoke-02,0,smoke-02,3,4,1,3
186,c,instance,cigar,0,cigar,4,2,1,1
186,n2,instance,number,0,number,5,3,2,1
186,h,instance,huge,0,huge,6,1,1,0
186,c2,instance,cigar,0,cigar,0,3,0,3
186,m2,instance,more-than,0,more-than,0,2,1,1
186,w,instance,within,0,within,0,2,1,1
186,t,instance,temporal-quantity,0,temporal-quantity,0,3,1,2
186,y,instance,year,0,year,0,1,1,0
186,w2,instance,war,0,war,3,2,1,1
186,n3,instance,name,0,American,4,4,1,3
186,c3,instance,contribute-01,0,contribute-01,0,5,0,5
186,c4,instance,cancer,0,cancer,0,4,1,3
186,t2,instance,throat,0,throat,0,1,1,0
186,l2,instance,life,0,life,0,2,1,1
186,l3,instance,late,0,late,0,1,1,0
186,w3,instance,well,0,well,0,1,1,0
186,p2,instance,possible-01,0,possible-01,0,2,1,1
186,n3,instance,name,1,Civil,4,4,1,3
186,n3,instance,name,2,War,4,4,1,3
187,b,instance,bear-02,0,bear-02,0,3,0,3
187,a,instance,and,0,and,1,3,1,2
187,p,instance,person,0,person,2,3,3,0
187,f,instance,father-01,0,father-01,0,3,0,3
187,p2,instance,person,0,person,0,2,2,0
187,t,instance,tanner-01,0,tanner-01,0,2,0,2
187,p3,instance,person,0,person,2,2,2,0
187,m,instance,mother-01,0,mother-01,0,3,0,3
187,s,instance,state,0,state,1,2,1,1
187,n,instance,name,0,Pennsylvania,2,2,1,1
188,m,instance,member-01,0,member-01,0,3,0,3
188,p,instance,person,0,person,1,2,1,1
188,n,instance,name,0,Kennedy,2,2,1,1
188,f,instance,family,0,family,1,4,1,3
188,n2,instance,name,0,Kennedy,2,2,1,1
188,p2,instance,prominent,0,prominent,2,1,1,0
188,p3,instance,political,0,political,2,1,1,0
189,p,instance,person,0,person,0,5,3,2
189,n,instance,name,0,Kennedy,1,2,1,1
189,c,instance,consider-01,0,consider-01,0,3,0,3
189,i,instance,icon,0,icon,0,2,1,1
189,l,instance,liberalism,0,liberalism,0,2,1,1
189,c2,instance,country,0,country,0,2,1,1
189,n2,instance,name,0,United,0,3,1,2
189,y,instance,young,0,young,1,2,1,1
189,m,instance,most,0,most,2,1,1,0
189,e,instance,elect-01,0,elect-01,0,4,0,4
189,p2,instance,president,0,president,0,2,2,0
189,h,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
189,c3,instance,country,0,country,0,1,1,0
189,e2,instance,ever,0,ever,0,1,1,0
189,a,instance,age-01,0,age-01,0,3,0,3
189,q,instance,quantity,0,quantity,0,2,1,1
189,n2,instance,name,1,States,0,3,1,2
190,p,instance,publish-01,0,publish-01,0,4,0,4
190,h,instance,he,0,he,1,1,1,0
190,b,instance,book,0,book,1,3,2,1
190,n,instance,name,0,Profiles,2,4,1,3
190,h2,instance,highlight-01,0,highlight-01,0,3,0,3
190,i,instance,instance,0,instance,0,3,2,1
190,r,instance,risk-01,0,risk-01,0,5,0,5
190,p2,instance,person,0,person,0,5,5,0
190,h3,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
190,c,instance,country,0,country,0,2,1,1
190,n2,instance,name,0,United,0,3,1,2
190,s,instance,senator,0,senator,0,1,1,0
190,c2,instance,career,0,career,0,2,1,1
190,s2,instance,stand-01,0,stand-01,0,4,1,3
190,b2,instance,belief,0,belief,0,3,1,2
190,p3,instance,personal,0,personal,0,1,1,0
190,p4,instance,period,0,period,1,2,1,1
190,t,instance,this,0,this,2,1,1,0
190,n,instance,name,1,in,2,4,1,3
190,n2,instance,name,1,States,0,3,1,2
190,n,instance,name,2,Courage,2,4,1,3
191,d,instance,discharge-01,0,discharge-01,0,5,0,5
191,h,instance,he,0,he,1,1,1,0
191,h2,instance,honorable,0,honorable,1,1,1,0
191,d2,instance,date-entity,0,1945,1,3,1,2
191,e,instance,early,0,early,2,1,1,0
191,b,instance,before,0,before,1,3,1,2
191,s,instance,surrender-01,0,surrender-01,2,3,1,2
191,p,instance,person,0,person,3,2,1,1
191,c,instance,country,0,country,4,2,1,1
191,n,instance,name,0,Japan,5,2,1,1
191,m,instance,month,0,month,2,2,1,1
191,f,instance,few,0,few,3,2,1,1
191,j,instance,just,0,just,4,1,1,0
192,c,instance,contrast-01,0,contrast-01,0,3,0,3
192,r,instance,reelect-01,0,reelect-01,1,4,1,3
192,h,instance,he,0,he,2,4,4,0
192,t,instance,twice,0,twice,2,1,1,0
192,h2,instance,have-03,0,have-03,1,5,2,3
192,r2,instance,record,0,record,2,3,1,2
192,m,instance,mixed,0,mixed,3,1,1,0
192,v,instance,vote-01,0,vote-01,3,3,1,2
192,d,instance,diverge-01,0,diverge-01,0,5,0,5
192,o,instance,often,0,often,0,1,1,0
192,a,instance,and,0,and,0,3,1,2
192,p,instance,person,0,person,0,3,2,1
192,n,instance,name,0,Harry,0,4,1,3
192,h3,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
192,p2,instance,president,0,president,0,1,1,0
192,r3,instance,rest,0,rest,0,2,2,0
192,p3,instance,political-party,0,political-party,0,2,0,2
192,n2,instance,name,0,Democratic,0,3,1,2
192,n,instance,name,1,S.,0,4,1,3
192,n2,instance,name,1,Party,0,3,1,2
192,n,instance,name,2,Truman,0,4,1,3
193,a,instance,accept-01,0,accept-01,0,5,1,4
193,g,instance,government-organization,0,government-organization,1,2,1,1
193,n,instance,name,0,U.S.,2,3,1,2
193,h,instance,he,0,he,1,1,1,0
193,y,instance,year,0,year,2,2,1,1
193,t,instance,that,0,that,3,1,1,0
193,c,instance,contrast-01,0,contrast-01,0,2,0,2
193,n,instance,name,1,Navy,2,3,1,2
194,s,instance,support-01,0,support-01,0,5,0,5
194,p,instance,person,0,person,1,2,1,1
194,n,instance,name,0,Reagan,2,2,1,1
194,p2,instance,person,0,person,1,4,1,3
194,n2,instance,name,0,Barry,2,3,1,2
194,c,instance,conservative,0,conservative,2,1,1,0
194,r,instance,republican,0,republican,2,1,1,0
194,o,instance,outspoken,0,outspoken,1,1,1,0
194,b,instance,by,0,by,1,2,1,1
194,e,instance,election,0,election,2,2,1,1
194,d,instance,date-entity,0,1964,3,2,1,1
194,n2,instance,name,1,Goldwater,2,3,1,2
195,s,instance,say-01,0,say-01,0,4,0,4
195,p,instance,person,0,person,1,6,5,1
195,n,instance,name,0,Reagan,2,2,1,1
195,c,instance,concede-01,0,concede-01,1,6,2,4
195,e,instance,eventual,0,eventual,2,1,1,0
195,c2,instance,contrast-01,0,contrast-01,0,2,0,2
195,d,instance,dismiss-01,0,dismiss-01,0,5,1,4
195,r,instance,request,0,request,0,2,1,1
195,t,instance,this,0,this,0,1,1,0
195,i,instance,initial,0,initial,0,1,1,0
195,a,instance,after,0,after,2,2,1,1
195,n2,instance,night,0,night,3,3,1,2
195,c3,instance,countless,0,countless,4,1,1,0
195,s2,instance,sleep-01,0,sleep-01,4,4,1,3
195,a2,instance,autobiography,0,autobiography,1,2,1,1
196,i,instance,immigrate-01,0,immigrate-01,0,5,0,5
196,p,instance,person,0,person,1,3,2,1
196,n,instance,name,0,Michael,2,3,1,2
196,g,instance,great-grandfather-01,0,great-grandfather-01,0,4,0,4
196,p2,instance,person,0,person,0,1,1,0
196,p3,instance,paternal,0,paternal,0,1,1,0
196,c,instance,country,0,country,1,2,1,1
196,n2,instance,name,0,United,2,3,1,2
196,l,instance,local-region,0,local-region,1,3,1,2
196,n3,instance,name,0,Ballyporeen,2,2,1,1
196,c2,instance,county,0,county,2,3,1,2
196,n4,instance,name,0,County,3,3,1,2
196,c3,instance,country,0,country,3,2,1,1
196,n5,instance,name,0,Ireland,4,2,1,1
196,n,instance,name,1,Reagan,2,3,1,2
196,n2,instance,name,1,States,2,3,1,2
196,n4,instance,name,1,Tipperary,3,3,1,2
197,s,instance,spell-01,0,spell-01,0,4,0,4
197,f,instance,family,0,family,2,2,2,0
197,n2,instance,name,0,Regan,1,2,1,1
197,b,instance,before,0,before,1,2,1,1
197,i,instance,immigrate-01,0,immigrate-01,2,3,1,2
197,h,instance,he,0,he,3,2,1,1
198,i,instance,immigrate-01,0,immigrate-01,0,5,0,5
198,p,instance,person,0,person,1,3,1,2
198,n,instance,name,0,John,2,3,1,2
198,g,instance,great-grandfather,0,great-grandfather,2,3,1,2
198,h,instance,he,0,he,3,1,1,0
198,m,instance,maternal,0,maternal,3,1,1,0
198,c,instance,city,0,city,1,3,1,2
198,n2,instance,name,0,Paisley,2,2,1,1
198,c2,instance,country,0,country,2,2,1,1
198,n3,instance,name,0,Scotland,3,2,1,1
198,c3,instance,country,0,country,1,2,1,1
198,n4,instance,name,0,United,2,3,1,2
198,e,instance,early,0,early,2,1,1,0
198,n,instance,name,1,Wilson,2,3,1,2
198,n4,instance,name,1,States,2,3,1,2
199,m,instance,mark-01,0,mark-01,0,3,0,3
199,p,instance,preside-01,0,preside-01,1,3,1,2
199,h,instance,he,0,he,2,1,1,0
199,a,instance,and,0,and,1,3,1,2
199,p2,instance,policy,0,policy,2,4,3,1
199,e,instance,economy,0,economy,3,1,1,0
199,n,instance,new-01,0,new-01,0,2,0,2
199,n2,instance,name-02,0,name-02,0,3,0,3
199,n3,instance,name,0,Reaganomics,0,2,1,1
199,p3,instance,policy,0,policy,2,3,2,1
199,f,instance,foreign,0,foreign,3,1,1,0
199,c,instance,confront-01,0,confront-01,0,3,0,3
199,a2,instance,and,0,and,0,3,1,2
199,c2,instance,country,0,country,0,2,1,1
199,n4,instance,name,0,Soviet,0,3,1,2
199,m2,instance,movement-04,0,movement-04,0,4,1,3
199,s,instance,socialist,0,socialist,0,1,1,0
199,w,instance,world,0,world,0,1,1,0
199,n4,instance,name,1,Union,0,3,1,2
200,c,instance,contrast-01,0,contrast-01,0,3,0,3
200,t,instance,try-01,0,try-01,1,5,1,4
200,p,instance,person,0,person,2,5,4,1
200,n,instance,name,0,Reagan,3,2,1,1
200,g,instance,go-01,0,go-01,2,5,1,4
200,o,instance,overseas,0,overseas,3,1,1,0
200,d,instance,duty-01,0,duty-01,3,3,1,2
200,c2,instance,combat-01,0,combat-01,4,2,1,1
200,r,instance,repeat-01,0,repeat-01,2,2,1,1
200,r2,instance,reject-01,0,reject-01,1,4,2,2
200,c3,instance,cause-01,0,cause-01,0,3,0,3
200,a,instance,astigmatism,0,astigmatism,0,2,1,1
201,e,instance,elect-01,0,elect-01,0,5,0,5
201,p,instance,person,0,person,1,5,4,1
201,n,instance,name,0,Reagan,2,2,1,1
201,l,instance,landslide,0,landslide,1,1,1,0
201,e2,instance,elect-01,0,elect-01,1,4,1,3
201,p2,instance,president,0,president,2,1,1,0
201,d,instance,date-entity,0,1984,2,2,1,1
201,d2,instance,defeat-01,0,defeat-01,1,5,1,4
201,p3,instance,person,0,person,2,3,2,1
201,n2,instance,name,0,Walter,3,3,1,2
201,h,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
201,p4,instance,person,0,person,0,2,1,1
201,n3,instance,name,0,Carter,0,2,1,1
201,v,instance,vice-president,0,vice-president,0,1,1,0
201,a,instance,and,0,and,2,3,1,2
201,w,instance,win-01,0,win-01,3,4,1,3
201,s,instance,state,0,state,4,3,2,1
201,s2,instance,state,0,state,0,2,0,2
201,r,instance,receive-01,0,receive-01,3,5,1,4
201,p5,instance,percentage-entity,0,percentage-entity,4,3,1,2
201,n4,instance,nearly,0,nearly,5,1,1,0
201,v2,instance,vote-01,0,vote-01,4,3,1,2
201,p6,instance,popular,0,popular,5,1,1,0
201,n2,instance,name,1,Mondale,3,3,1,2
202,d,instance,develop-01,0,develop-01,0,3,0,3
202,p,instance,person,0,person,1,2,1,1
202,n,instance,name,0,Reagan,2,2,1,1
202,g,instance,gift-01,0,gift-01,1,4,1,3
202,e,instance,early,0,early,2,1,1,0
202,a,instance,and,0,and,2,3,1,2
202,t,instance,tell-01,0,tell-01,3,3,1,2
202,s,instance,story,0,story,4,1,1,0
202,a2,instance,act-01,0,act-01,3,2,1,1
203,p,instance,person,0,person,0,4,3,1
203,h,instance,he,0,he,1,7,7,0
203,a,instance,announce-01,0,announce-01,0,4,0,4
203,r,instance,radio,0,radio,0,1,1,0
203,a2,instance,affiliate-01,0,affiliate-01,0,4,1,3
203,g,instance,game,0,game,0,5,3,2
203,b,instance,baseball,0,baseball,0,1,1,0
203,o,instance,organization,0,organization,0,2,1,1
203,n,instance,name,0,Chicago,0,3,1,2
203,g2,instance,get-01,0,get-01,0,5,0,5
203,o2,instance,outline,0,outline,0,4,1,3
203,b2,instance,bare,0,bare,0,1,1,0
203,o3,instance,only,0,only,0,1,1,0
203,t,instance,ticker,0,ticker,0,1,1,0
203,r2,instance,rely-01,0,rely-01,0,5,0,5
203,a3,instance,and,0,and,0,3,1,2
203,i,instance,imagination,0,imagination,0,2,1,1
203,g3,instance,gift,0,gift,0,3,1,2
203,s,instance,storytelling,0,storytelling,0,1,1,0
203,e,instance,elaborate-01,0,elaborate-01,0,4,1,3
203,n,instance,name,1,Cubs,0,3,1,2
204,s,instance,stop-01,0,stop-01,0,4,0,4
204,w,instance,wire,0,wire,1,1,1,0
204,d,instance,during,0,during,1,2,1,1
204,i,instance,inning,0,inning,2,3,2,1
204,o,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
204,g,instance,game-01,0,game-01,0,3,0,3
204,a,instance,and,0,and,0,3,1,2
204,t1,instance,team,0,team,0,2,1,1
204,n1,instance,name,0,Cubs,0,2,1,1
204,t2,instance,team,0,team,0,2,1,1
204,n2,instance,name,0,St.,0,4,1,3
204,d2,instance,date-entity,0,1934,1,2,1,1
204,n2,instance,name,1,Louis,0,4,1,3
204,n2,instance,name,2,Cardinals,0,4,1,3
205,i,instance,improvise-01,0,improvise-01,0,5,0,5
205,p,instance,person,0,person,1,2,1,1
205,n,instance,name,0,Reagan,2,2,1,1
205,s,instance,smooth-02,0,smooth-02,1,2,1,1
205,p2,instance,play-by-play,0,play-by-play,1,3,2,1
205,f,instance,fiction-01,0,fiction-01,2,2,1,1
205,f2,instance,foul-off-01,0,foul-off-01,0,4,0,4
205,p3,instance,person,0,person,0,3,2,1
205,h,instance,hit-01,0,hit-01,0,2,0,2
205,t,instance,team,0,team,0,2,1,1
205,b,instance,both,0,both,0,1,1,0
205,p4,instance,pitch-01,0,pitch-01,0,2,1,1
205,u,instance,until,0,until,1,2,1,1
205,r,instance,restore-01,0,restore-01,2,3,1,2
205,w,instance,wire,0,wire,3,1,1,0
206,k,instance,kidnap-01,0,kidnap-01,0,6,1,5
206,t,instance,terrorist,0,terrorist,1,4,2,2
206,l,instance,left-wing,0,left-wing,2,1,1,0
206,o,instance,organization,0,organization,2,2,1,1
206,n,instance,name,0,SLA,3,2,1,1
206,p,instance,person,0,person,1,2,1,1
206,n2,instance,name,0,Patty,2,3,1,2
206,c,instance,city,0,city,1,2,1,1
206,n3,instance,name,0,Berkeley,2,2,1,1
206,w,instance,when,0,when,1,2,1,1
206,s,instance,suggest-01,0,suggest-01,2,5,1,4
206,p2,instance,person,0,person,3,2,1,1
206,n4,instance,name,0,Reagan,4,2,1,1
206,t2,instance,time,0,time,3,3,1,2
206,g,instance,good,0,good,4,1,1,0
206,o2,instance,outbreak-01,0,outbreak-01,4,3,1,2
206,d,instance,disease,0,disease,5,2,1,1
206,n5,instance,name,0,botulism,6,2,1,1
206,a,instance,and,0,and,0,2,0,2
206,g2,instance,give-01,0,give-01,0,4,1,3
206,l2,instance,list,0,list,0,2,2,0
206,d2,instance,demand-01,0,demand-01,0,3,0,3
206,d3,instance,distribute-01,0,distribute-01,0,5,1,4
206,f,instance,food,0,food,0,1,1,0
206,p3,instance,poor-person,0,poor-person,0,1,1,0
206,f2,instance,free,0,free,0,1,1,0
206,n2,instance,name,1,Hearst,2,3,1,2
207,s,instance,share-01,0,share-01,0,4,0,4
207,a,instance,and,0,and,1,4,1,3
207,p,instance,person,0,person,2,2,1,1
207,n,instance,name,0,Hodgkin,3,2,1,1
207,p2,instance,person,0,person,2,2,1,1
207,n2,instance,name,0,Huxley,3,2,1,1
207,p3,instance,person,0,person,2,4,3,1
207,n3,instance,name,0,John,3,4,1,3
207,c,instance,cite-01,0,cite-01,0,3,0,3
207,r,instance,research-01,0,research-01,0,4,1,3
207,s2,instance,synapse,0,synapse,0,1,1,0
207,p4,instance,prize,0,prize,1,1,1,0
207,y,instance,year,0,year,1,2,1,1
207,t,instance,that,0,that,2,1,1,0
207,n3,instance,name,1,Carew,3,4,1,3
207,n3,instance,name,2,Eccles,3,4,1,3
208,l,instance,lead-03,0,lead-03,0,4,0,4
208,f,instance,finding-01,0,finding-01,1,3,1,2
208,a,instance,and,0,and,2,4,1,3
208,p1,instance,person,0,person,3,2,1,1
208,n1,instance,name,0,Hodgkin,4,2,1,1
208,p2,instance,person,0,person,3,2,1,1
208,n2,instance,name,0,Huxley,4,2,1,1
208,p3,instance,pair,0,pair,1,3,3,0
208,h,instance,hypothesize-01,0,hypothesize-01,1,4,1,3
208,c,instance,channel,0,channel,2,3,2,1
208,i,instance,ion,0,ion,3,1,1,0
208,c2,instance,confirm-01,0,confirm-01,0,3,0,3
208,l2,instance,late,0,late,0,3,1,2
208,o,instance,only,0,only,0,1,1,0
208,t,instance,temporal-quantity,0,temporal-quantity,0,2,1,1
208,d,instance,decade,0,decade,0,1,1,0
209,n,instance,name-01,0,name-01,0,4,0,4
209,h,instance,he,0,he,1,3,3,0
209,h2,instance,honor,0,honor,1,3,1,2
209,n2,instance,name,0,All-American,2,2,1,1
209,t,instance,team,0,team,2,2,1,1
209,o,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
209,a,instance,and,0,and,1,3,1,2
209,s,instance,season,0,season,2,3,1,2
209,j,instance,junior,0,junior,3,1,1,0
209,s2,instance,season,0,season,2,3,1,2
209,s3,instance,senior,0,senior,3,1,1,0
210,m,instance,marry-01,0,marry-01,0,4,0,4
210,p,instance,person,0,person,1,2,1,1
210,n,instance,name,0,Schwarzenegger,2,2,1,1
210,p2,instance,person,0,person,1,4,3,1
210,n2,instance,name,0,Maria,2,3,1,2
210,j,instance,journalist-01,0,journalist-01,0,3,0,3
210,t,instance,tv,0,tv,0,1,1,0
210,n3,instance,name,0,John,0,7,1,6
210,p3,instance,person,0,person,0,4,2,2
210,l,instance,late-02,0,late-02,0,2,1,1
210,p4,instance,president-01,0,president-01,0,3,0,3
210,c,instance,country,0,country,0,2,1,1
210,n4,instance,name,0,United,0,3,1,2
210,d,instance,date-entity,0,1986,1,2,1,1
210,n2,instance,name,1,Shriver,2,3,1,2
210,n3,instance,name,1,F.,0,7,1,6
210,n4,instance,name,1,States,0,3,1,2
210,n3,instance,name,2,Kennedy,0,7,1,6
211,f,instance,finish-01,0,finish-01,0,5,0,5
211,p,instance,person,0,person,1,4,3,1
211,n,instance,name,0,Klaas,2,2,1,1
211,c,instance,career,0,career,1,2,1,1
